Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Consumer Confidence,2004-05-31T00:00:00,4.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2004-06-30T00:00:00,3.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2004-07-31T00:00:00,3.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2004-08-31T00:00:00,2.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2004-09-30T00:00:00,2.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2004-10-31T00:00:00,2.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2004-11-30T00:00:00,2.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2004-12-31T00:00:00,2.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-01-31T00:00:00,3.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-02-28T00:00:00,4.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-03-31T00:00:00,4.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-04-30T00:00:00,5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-05-31T00:00:00,4.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-06-30T00:00:00,4.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-07-31T00:00:00,3.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-08-31T00:00:00,3.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-09-30T00:00:00,3.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-10-31T00:00:00,3.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-11-30T00:00:00,3.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2005-12-31T00:00:00,3.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-01-31T00:00:00,4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-02-28T00:00:00,4.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-03-31T00:00:00,5.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-04-30T00:00:00,5.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-05-31T00:00:00,5.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-06-30T00:00:00,7.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-07-31T00:00:00,7.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-08-31T00:00:00,8.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-09-30T00:00:00,8.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-10-31T00:00:00,8.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-11-30T00:00:00,9.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2006-12-31T00:00:00,9.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-01-31T00:00:00,8.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-02-28T00:00:00,4.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-03-31T00:00:00,4.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-04-30T00:00:00,4.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-05-31T00:00:00,5.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-06-30T00:00:00,7.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-07-31T00:00:00,8.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-08-31T00:00:00,8.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-09-30T00:00:00,7.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-10-31T00:00:00,6.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-11-30T00:00:00,4.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2007-12-31T00:00:00,4.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-01-31T00:00:00,4.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-02-29T00:00:00,4.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-03-31T00:00:00,4.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-04-30T00:00:00,4.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-05-31T00:00:00,5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-06-30T00:00:00,4.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-07-31T00:00:00,3.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-08-31T00:00:00,1.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-09-30T00:00:00,1.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-10-31T00:00:00,1.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-11-30T00:00:00,1.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2008-12-31T00:00:00,2.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-01-31T00:00:00,2.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-02-28T00:00:00,2.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-03-31T00:00:00,2.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-04-30T00:00:00,2.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-05-31T00:00:00,2.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-06-30T00:00:00,2.7,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2009-07-31T00:00:00,3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-08-31T00:00:00,3.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-09-30T00:00:00,3.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-10-31T00:00:00,4.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-11-30T00:00:00,3.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2009-12-31T00:00:00,3.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-01-31T00:00:00,3.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-02-28T00:00:00,3.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-03-31T00:00:00,3.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-04-30T00:00:00,3.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-05-31T00:00:00,3.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-06-30T00:00:00,3.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-07-31T00:00:00,3.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-08-31T00:00:00,4.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-09-30T00:00:00,4.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-10-31T00:00:00,5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-11-30T00:00:00,5.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2010-12-31T00:00:00,5.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-01-31T00:00:00,5.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-02-28T00:00:00,5.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-03-31T00:00:00,5.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-04-30T00:00:00,6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-05-31T00:00:00,5.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-06-30T00:00:00,5.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-07-31T00:00:00,5.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-08-31T00:00:00,5.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-09-30T00:00:00,5.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-10-31T00:00:00,5.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-11-30T00:00:00,5.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2011-12-31T00:00:00,5.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-01-31T00:00:00,5.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-02-29T00:00:00,5.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-03-31T00:00:00,5.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-04-30T00:00:00,5.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-05-31T00:00:00,5.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-06-30T00:00:00,5.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-07-31T00:00:00,5.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-08-31T00:00:00,5.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-09-30T00:00:00,6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-10-31T00:00:00,6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-11-30T00:00:00,6.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2012-12-31T00:00:00,6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-01-31T00:00:00,5.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-02-28T00:00:00,5.7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-03-31T00:00:00,5.9,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-04-30T00:00:00,6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-05-31T00:00:00,6.2,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-06-30T00:00:00,6.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-07-31T00:00:00,6.8,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-08-31T00:00:00,7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-09-30T00:00:00,7,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-10-31T00:00:00,7.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-11-30T00:00:00,7.1,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2013-12-31T00:00:00,7.4,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2014-01-31T00:00:00,7.6,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2014-02-28T00:00:00,8.3,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2014-03-31T00:00:00,8.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2014-04-30T00:00:00,8.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2014-05-31T00:00:00,8.5,Monthly,GRCCI,2014-06-25T08:14:00
Germany,Consumer Confidence,2014-06-30T00:00:00,8.6,Monthly,GRCCI,2015-05-26T14:41:00
Germany,Consumer Confidence,2014-07-31T00:00:00,8.9,Monthly,GRCCI,2014-07-21T19:08:00
Germany,Consumer Confidence,2014-08-31T00:00:00,8.9,Monthly,GRCCI,2014-07-25T07:01:00
Germany,Consumer Confidence,2014-09-30T00:00:00,8.6,Monthly,GRCCI,2014-08-27T07:02:00
Germany,Consumer Confidence,2014-10-31T00:00:00,8.4,Monthly,GRCCI,2014-09-26T07:08:00
Germany,Consumer Confidence,2014-11-30T00:00:00,8.5,Monthly,GRCCI,2015-05-26T14:41:00
Germany,Consumer Confidence,2014-12-31T00:00:00,8.7,Monthly,GRCCI,2014-11-27T12:01:00
Germany,Consumer Confidence,2015-01-31T00:00:00,9,Monthly,GRCCI,2014-12-19T09:25:00
Germany,Consumer Confidence,2015-02-28T00:00:00,9.3,Monthly,GRCCI,2015-05-26T14:41:00
Germany,Consumer Confidence,2015-03-31T00:00:00,9.7,Monthly,GRCCI,2015-05-26T14:41:00
Germany,Consumer Confidence,2015-04-30T00:00:00,10,Monthly,GRCCI,2015-03-26T07:02:00
Germany,Consumer Confidence,2015-05-31T00:00:00,10.1,Monthly,GRCCI,2015-04-23T07:05:00
Germany,Consumer Confidence,2015-06-30T00:00:00,10.2,Monthly,GRCCI,2015-05-27T07:10:00
Germany,Consumer Confidence,2015-07-31T00:00:00,10.1,Monthly,GRCCI,2015-06-25T10:34:00
Germany,Consumer Confidence,2015-08-31T00:00:00,10.1,Monthly,GRCCI,2015-07-29T07:02:00
Germany,Consumer Confidence,2015-09-30T00:00:00,9.9,Monthly,GRCCI,2015-08-21T07:01:00
Germany,Consumer Confidence,2015-10-31T00:00:00,9.9,Monthly,GRCCI,2019-06-26T07:01:00
Germany,Consumer Confidence,2015-11-30T00:00:00,9.4,Monthly,GRCCI,2015-10-28T07:01:00
Germany,Consumer Confidence,2015-12-31T00:00:00,9.3,Monthly,GRCCI,2015-11-27T12:00:00
Germany,Consumer Confidence,2016-01-31T00:00:00,9.4,Monthly,GRCCI,2015-12-22T07:01:00
Germany,Consumer Confidence,2016-02-29T00:00:00,9.4,Monthly,GRCCI,2016-01-27T07:00:00
Germany,Consumer Confidence,2016-03-31T00:00:00,9.5,Monthly,GRCCI,2016-02-25T07:01:00
Germany,Consumer Confidence,2016-04-30T00:00:00,9.4,Monthly,GRCCI,2016-03-24T07:01:00
Germany,Consumer Confidence,2016-05-31T00:00:00,9.7,Monthly,GRCCI,2016-04-27T07:00:00
Germany,Consumer Confidence,2016-06-30T00:00:00,9.8,Monthly,GRCCI,2016-05-25T07:06:00
Germany,Consumer Confidence,2016-07-31T00:00:00,10.1,Monthly,GRCCI,2016-06-29T07:03:00
Germany,Consumer Confidence,2016-08-31T00:00:00,10,Monthly,GRCCI,2016-07-27T07:01:00
Germany,Consumer Confidence,2016-09-30T00:00:00,10.2,Monthly,GRCCI,2016-08-26T07:00:00
Germany,Consumer Confidence,2016-10-31T00:00:00,10,Monthly,GRCCI,2016-09-28T06:00:00
Germany,Consumer Confidence,2016-11-30T00:00:00,9.7,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2016-12-31T00:00:00,9.8,Monthly,GRCCI,2016-11-24T12:00:00
Germany,Consumer Confidence,2017-01-31T00:00:00,9.9,Monthly,GRCCI,2016-12-23T07:00:00
Germany,Consumer Confidence,2017-02-28T00:00:00,10.2,Monthly,GRCCI,2017-01-26T07:00:00
Germany,Consumer Confidence,2017-03-31T00:00:00,10,Monthly,GRCCI,2017-02-23T07:00:00
Germany,Consumer Confidence,2017-04-30T00:00:00,9.8,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2017-05-31T00:00:00,10.2,Monthly,GRCCI,2019-06-26T07:01:00
Germany,Consumer Confidence,2017-06-30T00:00:00,10.4,Monthly,GRCCI,2017-05-24T05:58:00
Germany,Consumer Confidence,2017-07-31T00:00:00,10.6,Monthly,GRCCI,2017-06-29T06:00:00
Germany,Consumer Confidence,2017-08-31T00:00:00,10.8,Monthly,GRCCI,2017-07-27T05:56:00
Germany,Consumer Confidence,2017-09-30T00:00:00,10.9,Monthly,GRCCI,2017-09-28T06:00:00
Germany,Consumer Confidence,2017-10-31T00:00:00,10.8,Monthly,GRCCI,2017-10-26T06:00:00
Germany,Consumer Confidence,2017-11-30T00:00:00,10.7,Monthly,GRCCI,2017-11-28T12:00:00
Germany,Consumer Confidence,2017-12-31T00:00:00,10.7,Monthly,GRCCI,2017-12-22T07:00:00
Germany,Consumer Confidence,2018-01-31T00:00:00,10.8,Monthly,GRCCI,2018-01-25T07:01:00
Germany,Consumer Confidence,2018-02-28T00:00:00,11,Monthly,GRCCI,2018-02-28T07:00:00
Germany,Consumer Confidence,2018-03-31T00:00:00,10.8,Monthly,GRCCI,2018-02-28T07:00:00
Germany,Consumer Confidence,2018-04-30T00:00:00,10.9,Monthly,GRCCI,2018-04-26T06:00:00
Germany,Consumer Confidence,2018-05-31T00:00:00,10.9,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2018-06-30T00:00:00,10.5,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2018-07-31T00:00:00,10.5,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2018-08-31T00:00:00,10.4,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2018-09-30T00:00:00,10.5,Monthly,GRCCI,2018-09-27T06:00:00
Germany,Consumer Confidence,2018-10-31T00:00:00,10.4,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2018-11-30T00:00:00,10.6,Monthly,GRCCI,2018-11-28T07:00:00
Germany,Consumer Confidence,2018-12-31T00:00:00,10.2,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2019-01-31T00:00:00,10.3,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2019-02-28T00:00:00,10.6,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2019-03-31T00:00:00,10.5,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2019-04-30T00:00:00,10.2,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2019-05-31T00:00:00,10.2,Monthly,GRCCI,2019-05-28T06:03:00
Germany,Consumer Confidence,2019-06-30T00:00:00,10.1,Monthly,GRCCI,2019-06-26T06:00:00
Germany,Consumer Confidence,2019-07-31T00:00:00,9.8,Monthly,GRCCI,2019-07-30T06:00:00
Germany,Consumer Confidence,2019-08-31T00:00:00,9.7,Monthly,GRCCI,2019-08-28T06:00:00
Germany,Consumer Confidence,2019-09-30T00:00:00,9.7,Monthly,GRCCI,2019-09-26T06:00:00
Germany,Consumer Confidence,2019-10-31T00:00:00,9.8,Monthly,GRCCI,2019-10-25T06:00:00
Germany,Consumer Confidence,2019-11-30T00:00:00,9.6,Monthly,GRCCI,2019-10-25T06:19:00
Germany,Consumer Confidence,2019-12-31T00:00:00,9.6,Monthly,GRCCI,2022-09-28T08:50:00
Germany,Consumer Confidence,2020-01-31T00:00:00,9.7,Monthly,GRCCI,2020-01-29T07:00:00
Germany,Consumer Confidence,2020-02-29T00:00:00,9.1,Monthly,GRCCI,2022-09-28T08:51:00
Germany,Consumer Confidence,2020-03-31T00:00:00,8.1,Monthly,GRCCI,2020-07-15T09:56:00
Germany,Consumer Confidence,2020-04-30T00:00:00,2.3,Monthly,GRCCI,2020-04-23T06:04:00
Germany,Consumer Confidence,2020-05-31T00:00:00,-23.1,Monthly,GRCCI,2020-05-26T06:00:00
Germany,Consumer Confidence,2020-06-30T00:00:00,-18.6,Monthly,GRCCI,2020-06-25T06:00:00
Germany,Consumer Confidence,2020-07-31T00:00:00,-9.4,Monthly,GRCCI,2020-07-23T06:00:00
Germany,Consumer Confidence,2020-08-31T00:00:00,-0.2,Monthly,GRCCI,2020-08-28T06:00:00
Germany,Consumer Confidence,2020-09-30T00:00:00,-1.8,Monthly,GRCCI,2021-08-26T06:10:00
Germany,Consumer Confidence,2020-10-31T00:00:00,-1.7,Monthly,GRCCI,2020-10-22T06:00:00
Germany,Consumer Confidence,2020-11-30T00:00:00,-3.2,Monthly,GRCCI,2020-11-26T07:00:00
Germany,Consumer Confidence,2020-12-31T00:00:00,-6.8,Monthly,GRCCI,2020-12-22T07:00:00
Germany,Consumer Confidence,2021-01-31T00:00:00,-7.5,Monthly,GRCCI,2021-01-27T07:00:00
Germany,Consumer Confidence,2021-02-28T00:00:00,-15.5,Monthly,GRCCI,2021-02-25T07:00:00
Germany,Consumer Confidence,2021-03-31T00:00:00,-12.7,Monthly,GRCCI,2021-03-25T07:00:00
Germany,Consumer Confidence,2021-04-30T00:00:00,-6.1,Monthly,GRCCI,2021-04-28T06:06:00
Germany,Consumer Confidence,2021-05-31T00:00:00,-8.6,Monthly,GRCCI,2021-05-27T06:00:00
Germany,Consumer Confidence,2021-06-30T00:00:00,-6.9,Monthly,GRCCI,2021-06-25T06:00:00
Germany,Consumer Confidence,2021-07-31T00:00:00,-0.3,Monthly,GRCCI,2021-07-28T06:00:00
Germany,Consumer Confidence,2021-08-31T00:00:00,-0.4,Monthly,GRCCI,2021-08-26T06:00:00
Germany,Consumer Confidence,2021-09-30T00:00:00,-1.1,Monthly,GRCCI,2021-09-28T06:00:00
Germany,Consumer Confidence,2021-10-31T00:00:00,0.4,Monthly,GRCCI,2021-10-27T06:00:00
Germany,Consumer Confidence,2021-11-30T00:00:00,1,Monthly,GRCCI,2021-11-25T07:00:00
Germany,Consumer Confidence,2021-12-31T00:00:00,-1.8,Monthly,GRCCI,2021-12-21T07:00:00
Germany,Consumer Confidence,2022-01-31T00:00:00,-6.9,Monthly,GRCCI,2022-01-27T07:00:00
Germany,Consumer Confidence,2022-02-28T00:00:00,-6.7,Monthly,GRCCI,2022-01-27T07:00:00
Germany,Consumer Confidence,2022-03-31T00:00:00,-8.5,Monthly,GRCCI,2022-09-28T08:51:00
Germany,Consumer Confidence,2022-04-30T00:00:00,-15.7,Monthly,GRCCI,2022-04-27T06:00:00
Germany,Consumer Confidence,2022-05-31T00:00:00,-26.6,Monthly,GRCCI,2022-05-25T06:00:00
